task,episode,sceneId,tick,px,py,pz,rotation,actions,actionArgs,forces
point_goal,1,mp3d.2t7WUuJeko7,0,0.1837,0.5514,1.7542,,goal,
-,-,-,0,0.6720,0.5510,2.3390,1.3860,idle,
-,-,-,1,0.6720,0.5510,2.3390,1.3860,idle,
-,-,-,2,0.6720,0.5510,2.3390,1.3860,turnLeft,
-,-,-,3,0.6720,0.5510,2.3390,1.5117,turnLeft,
-,-,-,4,0.6720,0.5510,2.3390,1.6373,turnLeft,
-,-,-,5,0.6720,0.5510,2.3390,1.7630,turnLeft,
-,-,-,6,0.6720,0.5510,2.3390,1.8887,turnLeft,
-,-,-,7,0.6720,0.5510,2.3390,2.0143,turnLeft,
-,-,-,8,0.6720,0.5510,2.3390,2.1400,turnLeft,
-,-,-,9,0.6720,0.5510,2.3390,2.2656,turnLeft,
-,-,-,10,0.6720,0.5510,2.3390,2.3913,turnLeft,
-,-,-,11,0.6720,0.5510,2.3390,2.5170,turnLeft,
-,-,-,12,0.6720,0.5510,2.3390,2.6426,turnLeft,
-,-,-,13,0.6720,0.5510,2.3390,2.7683,turnLeft,
-,-,-,14,0.6720,0.5510,2.3390,2.8940,turnLeft,
-,-,-,15,0.6720,0.5510,2.3390,3.0196,turnLeft,
-,-,-,16,0.6720,0.5510,2.3390,3.1453,turnRight,
-,-,-,17,0.6720,0.5510,2.3390,3.0196,turnRight,
-,-,-,18,0.6720,0.5510,2.3390,2.8940,turnRight,
-,-,-,19,0.6720,0.5510,2.3390,2.7683,turnRight,
-,-,-,20,0.6720,0.5510,2.3390,2.6426,turnRight,
-,-,-,21,0.6720,0.5510,2.3390,2.5170,turnRight,
-,-,-,22,0.6720,0.5510,2.3390,2.3913,turnRight,
-,-,-,23,0.6720,0.5510,2.3390,2.2656,turnRight,
-,-,-,24,0.6720,0.5510,2.3390,2.1400,turnRight,
-,-,-,25,0.6720,0.5510,2.3390,2.0143,turnRight,
-,-,-,26,0.6720,0.5510,2.3390,1.8887,turnRight,
-,-,-,27,0.6720,0.5510,2.3390,1.7630,turnRight,
-,-,-,28,0.6720,0.5510,2.3390,1.6373,turnRight,
-,-,-,29,0.6720,0.5510,2.3390,1.5117,turnRight,
-,-,-,30,0.6720,0.5510,2.3390,1.3860,turnRight,
-,-,-,31,0.6720,0.5510,2.3390,1.2603,turnRight,
-,-,-,32,0.6720,0.5510,2.3390,1.1347,turnRight,
-,-,-,33,0.6720,0.5510,2.3390,1.0090,turnRight,
-,-,-,34,0.6720,0.5510,2.3390,0.8833,turnRight,
-,-,-,35,0.6720,0.5510,2.3390,0.7577,turnRight,
-,-,-,36,0.6720,0.5510,2.3390,0.6320,forwards,
-,-,-,37,0.5538,0.5510,2.1776,0.6320,forwards,
-,-,-,38,0.4357,0.5510,2.0163,0.6320,reset,
point_goal,2,mp3d.2t7WUuJeko7,0,-0.9310,0.5514,-0.9378,,goal,
